portName;portCode;cityName;domestic;countryName;countryCode;depPortCode
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;HAM
Elazığ;EZS;Elazığ;True;Türkiye;TR;HAM
Erzincan;ERC;Erzincan;True;Türkiye;TR;HAM
Erzurum;ERZ;Erzurum;True;Türkiye;TR;HAM
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;HAM
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;HAM
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;HAM
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;HAM
Kars;KSY;Kars;True;Türkiye;TR;HAM
Kayseri;ASR;Kayseri;True;Türkiye;TR;HAM
Konya;KYA;Konya;True;Türkiye;TR;HAM
Malatya;MLX;Malatya;True;Türkiye;TR;HAM
Mardin;MQM;Mardin;True;Türkiye;TR;HAM
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;HAM
Muş;MSR;Muş;True;Türkiye;TR;HAM
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;HAM
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;HAM
Samsun;SZF;Samsun;True;Türkiye;TR;HAM
Sivas;VAS;Sivas;True;Türkiye;TR;HAM
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;HAM
Trabzon;TZX;Trabzon;True;Türkiye;TR;HAM
Van;VAN;Van;True;Türkiye;TR;HAM
Maskat;MCT;Maskat;False;Umman;OM;HAM
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;HAM
Atina;ATH;Atina;False;Yunanistan;GR;HAM
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;HAJ
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;HAJ
Gence;GNJ;Ganja;False;Azerbaycan;AZ;HAJ
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;HAJ
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;HAJ
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;HAJ
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;HAJ
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;HAJ
Sofya;SOF;Sofya;False;Bulgaristan;BG;HAJ
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;HAJ
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;HAJ
Batum;BUS;Batum;False;Gürcistan;GE;HAJ
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;HAJ
Tiflis;TBS;Tiflis;False;Gürcistan;GE;HAJ
Bağdat;BGW;Bağdat;False;Irak;IQ;HAJ
Basra;BSR;Basra;False;Irak;IQ;HAJ
Erbil;EBL;Erbil;False;Irak;IQ;HAJ
Meşhed;MHD;Mashad;False;İran;IR;HAJ
Tabriz;TBZ;Tebriz;False;İran;IR;HAJ
Tahran - IKA;IKA;Tahran;False;İran;IR;HAJ
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;HAJ
Doha - DOH;DOH;Doha;False;Katar;QA;HAJ
Aktau;SCO;Aktau;False;Kazakistan;KZ;HAJ
Almati;ALA;Almati;False;Kazakistan;KZ;HAJ
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;HAJ
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;HAJ
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;HAJ
Oş;OSS;Oş;False;Kırgızistan;KG;HAJ
Priştine;PRN;Priştine;False;Kosova;XK;HAJ
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;HAJ
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;HAJ
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;HAJ
Beyrut;BEY;Beyrut;False;Lübnan;LB;HAJ
Hurgada;HRG;Hurghada;False;Mısır;EG;HAJ
İskenderiye;HBE;İskenderiye;False;Mısır;EG;HAJ
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;HAJ
Kahire-SPX;SPX;Kahire;False;Mısır;EG;HAJ
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;HAJ
Kişinev;RMO;Kishinev;False;Moldova;MD;HAJ
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;HAJ
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;HAJ
Kazan;KZN;Kazan;False;Rusya;RU;HAJ
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;HAJ
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;HAJ
Belgrad;BEG;Belgrad;False;Sırbistan;RS;HAJ
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;HAJ
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;HAJ
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;HAJ
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;HAJ
Adana;ADA;Adana;True;Türkiye;TR;HAJ
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;HAJ
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;HAJ
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;HAJ
Antalya;AYT;Antalya;True;Türkiye;TR;HAJ
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;HAJ
Batman;BAL;Batman;True;Türkiye;TR;HAJ
Bingöl;BGG;Bingöl;True;Türkiye;TR;HAJ
Dalaman;DLM;Dalaman;True;Türkiye;TR;HAJ
Denizli;DNZ;Denizli;True;Türkiye;TR;HAJ
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;HAJ
Elazığ;EZS;Elazığ;True;Türkiye;TR;HAJ
Erzincan;ERC;Erzincan;True;Türkiye;TR;HAJ
Erzurum;ERZ;Erzurum;True;Türkiye;TR;HAJ
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;HAJ
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;HAJ
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;HAJ
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;HAJ
Kars;KSY;Kars;True;Türkiye;TR;HAJ
Kayseri;ASR;Kayseri;True;Türkiye;TR;HAJ
Konya;KYA;Konya;True;Türkiye;TR;HAJ
Malatya;MLX;Malatya;True;Türkiye;TR;HAJ
Mardin;MQM;Mardin;True;Türkiye;TR;HAJ
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;HAJ
Muş;MSR;Muş;True;Türkiye;TR;HAJ
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;HAJ
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;HAJ
Samsun;SZF;Samsun;True;Türkiye;TR;HAJ
Sivas;VAS;Sivas;True;Türkiye;TR;HAJ
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;HAJ
Trabzon;TZX;Trabzon;True;Türkiye;TR;HAJ
Van;VAN;Van;True;Türkiye;TR;HAJ
Maskat;MCT;Maskat;False;Umman;OM;HAJ
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;HAJ
Atina;ATH;Atina;False;Yunanistan;GR;HAJ
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;CGN
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;CGN
Gence;GNJ;Ganja;False;Azerbaycan;AZ;CGN
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;CGN
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;CGN
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;CGN
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;CGN
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;CGN
Sofya;SOF;Sofya;False;Bulgaristan;BG;CGN
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;CGN
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;CGN
Batum;BUS;Batum;False;Gürcistan;GE;CGN
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;CGN
Tiflis;TBS;Tiflis;False;Gürcistan;GE;CGN
Bağdat;BGW;Bağdat;False;Irak;IQ;CGN
Basra;BSR;Basra;False;Irak;IQ;CGN
Erbil;EBL;Erbil;False;Irak;IQ;CGN
Meşhed;MHD;Mashad;False;İran;IR;CGN
Tabriz;TBZ;Tebriz;False;İran;IR;CGN
Tahran - IKA;IKA;Tahran;False;İran;IR;CGN
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;CGN
Doha - DOH;DOH;Doha;False;Katar;QA;CGN
Aktau;SCO;Aktau;False;Kazakistan;KZ;CGN
Almati;ALA;Almati;False;Kazakistan;KZ;CGN
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;CGN
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;CGN
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;CGN
Oş;OSS;Oş;False;Kırgızistan;KG;CGN
Priştine;PRN;Priştine;False;Kosova;XK;CGN
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;CGN
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;CGN
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;CGN
Beyrut;BEY;Beyrut;False;Lübnan;LB;CGN
Hurgada;HRG;Hurghada;False;Mısır;EG;CGN
İskenderiye;HBE;İskenderiye;False;Mısır;EG;CGN
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;CGN
Kahire-SPX;SPX;Kahire;False;Mısır;EG;CGN
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;CGN
Kişinev;RMO;Kishinev;False;Moldova;MD;CGN
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;CGN
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;CGN
Kazan;KZN;Kazan;False;Rusya;RU;CGN
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;CGN
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;CGN
Belgrad;BEG;Belgrad;False;Sırbistan;RS;CGN
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;CGN
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;CGN
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;CGN
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;CGN
Adana;ADA;Adana;True;Türkiye;TR;CGN
Adıyaman;ADF;Adıyaman;True;Türkiye;TR;CGN
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;CGN
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;CGN
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;CGN
Antalya;AYT;Antalya;True;Türkiye;TR;CGN
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;CGN
Batman;BAL;Batman;True;Türkiye;TR;CGN
Bingöl;BGG;Bingöl;True;Türkiye;TR;CGN
Dalaman;DLM;Dalaman;True;Türkiye;TR;CGN
Denizli;DNZ;Denizli;True;Türkiye;TR;CGN
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;CGN
Elazığ;EZS;Elazığ;True;Türkiye;TR;CGN
Erzincan;ERC;Erzincan;True;Türkiye;TR;CGN
Erzurum;ERZ;Erzurum;True;Türkiye;TR;CGN
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;CGN
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;CGN
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;CGN
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;CGN
Kars;KSY;Kars;True;Türkiye;TR;CGN
Kayseri;ASR;Kayseri;True;Türkiye;TR;CGN
Konya;KYA;Konya;True;Türkiye;TR;CGN
Malatya;MLX;Malatya;True;Türkiye;TR;CGN
Mardin;MQM;Mardin;True;Türkiye;TR;CGN
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;CGN
Muş;MSR;Muş;True;Türkiye;TR;CGN
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;CGN
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;CGN
Samsun;SZF;Samsun;True;Türkiye;TR;CGN
Sivas;VAS;Sivas;True;Türkiye;TR;CGN
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;CGN
Tekirdağ - Çorlu;TEQ;Tekirdağ - Çorlu;True;Türkiye;TR;CGN
Trabzon;TZX;Trabzon;True;Türkiye;TR;CGN
Van;VAN;Van;True;Türkiye;TR;CGN
Maskat;MCT;Maskat;False;Umman;OM;CGN
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;CGN
Atina;ATH;Atina;False;Yunanistan;GR;CGN
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;LEJ
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;LEJ
Tiflis;TBS;Tiflis;False;Gürcistan;GE;LEJ
Erbil;EBL;Erbil;False;Irak;IQ;LEJ
Almati;ALA;Almati;False;Kazakistan;KZ;LEJ
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;LEJ
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;LEJ
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;LEJ
Priştine;PRN;Priştine;False;Kosova;XK;LEJ
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;LEJ
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;LEJ
Beyrut;BEY;Beyrut;False;Lübnan;LB;LEJ
Hurgada;HRG;Hurghada;False;Mısır;EG;LEJ
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;LEJ
Kişinev;RMO;Kishinev;False;Moldova;MD;LEJ
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;LEJ
Kazan;KZN;Kazan;False;Rusya;RU;LEJ
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;LEJ
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;LEJ
Adana;ADA;Adana;True;Türkiye;TR;LEJ
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;LEJ
Antalya;AYT;Antalya;True;Türkiye;TR;LEJ
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;LEJ
Kayseri;ASR;Kayseri;True;Türkiye;TR;LEJ
Trabzon;TZX;Trabzon;True;Türkiye;TR;LEJ
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;LEJ
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;MUC
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;MUC
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;MUC
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;MUC
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;MUC
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;MUC
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;MUC
Sofya;SOF;Sofya;False;Bulgaristan;BG;MUC
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;MUC
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;MUC
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;MUC
Tiflis;TBS;Tiflis;False;Gürcistan;GE;MUC
Bağdat;BGW;Bağdat;False;Irak;IQ;MUC
Basra;BSR;Basra;False;Irak;IQ;MUC
Erbil;EBL;Erbil;False;Irak;IQ;MUC
Meşhed;MHD;Mashad;False;İran;IR;MUC
Tabriz;TBZ;Tebriz;False;İran;IR;MUC
Tahran - IKA;IKA;Tahran;False;İran;IR;MUC
Doha - DOH;DOH;Doha;False;Katar;QA;MUC
Aktau;SCO;Aktau;False;Kazakistan;KZ;MUC
Almati;ALA;Almati;False;Kazakistan;KZ;MUC
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;MUC
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;MUC
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;MUC
Oş;OSS;Oş;False;Kırgızistan;KG;MUC
Priştine;PRN;Priştine;False;Kosova;XK;MUC
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;MUC
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;MUC
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;MUC
Beyrut;BEY;Beyrut;False;Lübnan;LB;MUC
Hurgada;HRG;Hurghada;False;Mısır;EG;MUC
İskenderiye;HBE;İskenderiye;False;Mısır;EG;MUC
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;MUC
Kahire-SPX;SPX;Kahire;False;Mısır;EG;MUC
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;MUC
Kişinev;RMO;Kishinev;False;Moldova;MD;MUC
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;MUC
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;MUC
Kazan;KZN;Kazan;False;Rusya;RU;MUC
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;MUC
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;MUC
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;MUC
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;MUC
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;MUC
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;MUC
Adana;ADA;Adana;True;Türkiye;TR;MUC
Adıyaman;ADF;Adıyaman;True;Türkiye;TR;MUC
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;MUC
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;MUC
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;MUC
Antalya;AYT;Antalya;True;Türkiye;TR;MUC
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;MUC
Batman;BAL;Batman;True;Türkiye;TR;MUC
Bingöl;BGG;Bingöl;True;Türkiye;TR;MUC
Dalaman;DLM;Dalaman;True;Türkiye;TR;MUC
Denizli;DNZ;Denizli;True;Türkiye;TR;MUC
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;MUC
Elazığ;EZS;Elazığ;True;Türkiye;TR;MUC
Erzincan;ERC;Erzincan;True;Türkiye;TR;MUC
Erzurum;ERZ;Erzurum;True;Türkiye;TR;MUC
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;MUC
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;MUC
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;MUC
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;MUC
Kars;KSY;Kars;True;Türkiye;TR;MUC
Kayseri;ASR;Kayseri;True;Türkiye;TR;MUC
Konya;KYA;Konya;True;Türkiye;TR;MUC
Malatya;MLX;Malatya;True;Türkiye;TR;MUC
Mardin;MQM;Mardin;True;Türkiye;TR;MUC
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;MUC
Muş;MSR;Muş;True;Türkiye;TR;MUC
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;MUC
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;MUC
Samsun;SZF;Samsun;True;Türkiye;TR;MUC
Sivas;VAS;Sivas;True;Türkiye;TR;MUC
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;MUC
Trabzon;TZX;Trabzon;True;Türkiye;TR;MUC
Van;VAN;Van;True;Türkiye;TR;MUC
Maskat;MCT;Maskat;False;Umman;OM;MUC
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;MUC
Atina;ATH;Atina;False;Yunanistan;GR;MUC
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;FMO
Sofya;SOF;Sofya;False;Bulgaristan;BG;FMO
Almati;ALA;Almati;False;Kazakistan;KZ;FMO
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;FMO
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;FMO
Beyrut;BEY;Beyrut;False;Lübnan;LB;FMO
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;FMO
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;FMO
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;FMO
Antalya;AYT;Antalya;True;Türkiye;TR;FMO
Kayseri;ASR;Kayseri;True;Türkiye;TR;FMO
Trabzon;TZX;Trabzon;True;Türkiye;TR;FMO
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;NUE
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;NUE
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;NUE
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;NUE
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;NUE
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;NUE
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;NUE
Sofya;SOF;Sofya;False;Bulgaristan;BG;NUE
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;NUE
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;NUE
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;NUE
Tiflis;TBS;Tiflis;False;Gürcistan;GE;NUE
Bağdat;BGW;Bağdat;False;Irak;IQ;NUE
Basra;BSR;Basra;False;Irak;IQ;NUE
Erbil;EBL;Erbil;False;Irak;IQ;NUE
Meşhed;MHD;Mashad;False;İran;IR;NUE
Tabriz;TBZ;Tebriz;False;İran;IR;NUE
Tahran - IKA;IKA;Tahran;False;İran;IR;NUE
Doha - DOH;DOH;Doha;False;Katar;QA;NUE
Aktau;SCO;Aktau;False;Kazakistan;KZ;NUE
Almati;ALA;Almati;False;Kazakistan;KZ;NUE
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;NUE
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;NUE
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;NUE
Oş;OSS;Oş;False;Kırgızistan;KG;NUE
Priştine;PRN;Priştine;False;Kosova;XK;NUE
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;NUE
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;NUE
Beyrut;BEY;Beyrut;False;Lübnan;LB;NUE
Hurgada;HRG;Hurghada;False;Mısır;EG;NUE
İskenderiye;HBE;İskenderiye;False;Mısır;EG;NUE
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;NUE
Kahire-SPX;SPX;Kahire;False;Mısır;EG;NUE
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;NUE
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;NUE
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;NUE
Kazan;KZN;Kazan;False;Rusya;RU;NUE
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;NUE
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;NUE
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;NUE
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;NUE
Adana;ADA;Adana;True;Türkiye;TR;NUE
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;NUE
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;NUE
Antalya;AYT;Antalya;True;Türkiye;TR;NUE
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;NUE
Dalaman;DLM;Dalaman;True;Türkiye;TR;NUE
Denizli;DNZ;Denizli;True;Türkiye;TR;NUE
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;NUE
Elazığ;EZS;Elazığ;True;Türkiye;TR;NUE
Erzincan;ERC;Erzincan;True;Türkiye;TR;NUE
Erzurum;ERZ;Erzurum;True;Türkiye;TR;NUE
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;NUE
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;NUE
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;NUE
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;NUE
Kars;KSY;Kars;True;Türkiye;TR;NUE
Kayseri;ASR;Kayseri;True;Türkiye;TR;NUE
Konya;KYA;Konya;True;Türkiye;TR;NUE
Malatya;MLX;Malatya;True;Türkiye;TR;NUE
Mardin;MQM;Mardin;True;Türkiye;TR;NUE
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;NUE
Muş;MSR;Muş;True;Türkiye;TR;NUE
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;NUE
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;NUE
Samsun;SZF;Samsun;True;Türkiye;TR;NUE
Sivas;VAS;Sivas;True;Türkiye;TR;NUE
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;NUE
Trabzon;TZX;Trabzon;True;Türkiye;TR;NUE
Van;VAN;Van;True;Türkiye;TR;NUE
Maskat;MCT;Maskat;False;Umman;OM;NUE
Atina;ATH;Atina;False;Yunanistan;GR;NUE
Sofya;SOF;Sofya;False;Bulgaristan;BG;PAD
Almati;ALA;Almati;False;Kazakistan;KZ;PAD
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;PAD
Kişinev;RMO;Kishinev;False;Moldova;MD;PAD
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;PAD
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;PAD
Antalya;AYT;Antalya;True;Türkiye;TR;PAD
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;PAD
Kayseri;ASR;Kayseri;True;Türkiye;TR;PAD
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;STR
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;STR
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;STR
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;STR
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;STR
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;STR
